PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
11.413107307710797,0.4780711991614126,0,0
15.101661107183661,0.5833150715413936,0,0
16.79808605627958,0.7319314670368469,0,0
17.54714803978121,0.49846152536082133,0,0
16.935977668208476,0.5294235453585309,0,0
16.485701583869194,0.3709551113665593,0,0
18.2741814107998,0.2119263422271397,0,0
16.040723570099658,0.2798690130596589,0,0
18.006935969340546,0.4431196448689223,0,0
19.010945281830324,0.33002975755699376,0,0
12.564071551320275,0.20803327130663463,0,0
14.900580330547438,0.32984105587867,0,0
18.378411045115,0.2423150879989042,0,0
16.958719545321692,0.27496452048934233,0,0
17.008254123587953,0.2525800743772986,0,0
16.030276466615195,0.37899504844852133,0,0
18.338483349860947,0.2402572045703747,0,0
18.629826658508655,0.26921021945044615,0,0
18.78549159798725,0.15864698249678752,0,0
23.47837132648624,0.6800826134015961,0,0
20.272353855917782,0.4680919261609073,0,0
19.533715305632832,0.3140555363780781,0,0
18.368172959791618,0.21860916110799067,0,0
23.778057574842634,0.6194020532273871,0,0
21.175175615130712,0.4092939012150318,0,0
24.630230396761913,0.6572472358097553,0,0
18.83524320189946,0.2824239380738249,0,0
20.562681405149064,0.5201910763273668,0,0
22.48270689629105,0.4710809254105346,0,0
17.606006666818576,0.594296370766572,0,0
18.5468191721314,0.6105870056320848,0,0
17.00253155829544,0.453746443934454,0,0
23.806242634556543,0.47562359161429774,0,0
19.022164101651914,0.4411080771406344,0,0
15.428325303925659,0.5338600602604725,0,0
13.114417166678859,0.24294409640404224,0,0
13.07405105202665,0.3597517847818559,0,0
20.032834187227454,0.6387115858759357,0,0
21.3282697081789,0.6948403670359892,0,0
21.16718758241202,0.5617846537208182,0,0
18.687081483337685,0.5278277362176222,0,0
21.826502431803704,0.6482718188660385,0,0
20.054165994981705,0.553398245425119,0,0
20.08862373920097,0.6336756538200355,0,0
16.37144237667193,0.4192323999366406,0,0
15.113619065620892,0.5451248295662339,0,0
23.053123096525837,0.7180291191103453,0,0
19.376536667494793,0.603374734171264,0,0
19.51719017341797,0.5194294477929594,0,0
16.97411812735393,0.3686337132681648,0,0
