PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
11.433018447407296,0.4627137039193392,0,0
15.431388153657393,0.5703531660743336,0,0
16.434201593693622,0.7087806070627355,0,0
17.850626231615678,0.5169327847822708,0,0
17.05206535409661,0.5504818204555996,0,0
15.946445924312794,0.3657124888655566,0,0
17.01386206666069,0.21204427393633082,0,0
15.503097681597339,0.2867494057482445,0,0
17.531868056827665,0.42717343222216214,0,0
18.46612639009683,0.35932496378125195,0,0
11.874469667850002,0.20254304540300105,0,0
14.67792001598266,0.3284230261567138,0,0
17.93956102022904,0.26099181364822355,0,0
16.50125110549437,0.2848129890013829,0,0
17.10509359174938,0.2698423071492854,0,0
15.579150624256899,0.374592164746856,0,0
18.41666896318992,0.25716235738169263,0,0
17.655313799990353,0.2615686860537297,0,0
19.248105089682973,0.23407899913313826,0,0
23.368237418689493,0.671707179217954,0,0
19.19280587078633,0.44870149505640056,0,0
19.626506371763934,0.35479023604995513,0,0
18.481486922344793,0.23474182239515018,0,0
23.484523102132883,0.6331728530425604,0,0
20.651522176204978,0.4260394045561345,0,0
24.3829235429161,0.6589685657121999,0,0
18.774293498648476,0.3006654745842845,0,0
20.124778111360566,0.5313581729529742,0,0
21.806540089626072,0.440551416786013,0,0
17.24118494181244,0.5694374160004579,0,0
18.72098715826134,0.6272862369176367,0,0
17.212719851561925,0.43905008673998386,0,0
23.09572280030402,0.45631066878350124,0,0
18.26737924371789,0.41122861428612084,0,0
15.136098401067454,0.5195907399899388,0,0
12.999483440229252,0.2353219177509659,0,0
12.041903109112704,0.3470880574642891,0,0
20.225705481883352,0.632483749592151,0,0
21.42411127472965,0.691277291354516,0,0
20.18626845809296,0.5295057386448337,0,0
17.920577490153292,0.5243361675163972,0,0
21.118751746268035,0.6290796060336545,0,0
19.805477432194966,0.5544146033648368,0,0
19.87114970083514,0.6257375049854965,0,0
16.19530991301143,0.4114236626352437,0,0
15.340381877407822,0.5467956385277473,0,0
22.930252019078754,0.7136829373456258,0,0
19.610849824606444,0.6069773949460936,0,0
19.734287564224825,0.5193672561468322,0,0
16.267827540773332,0.3552508521203998,0,0
