PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
11.471134538715987,0.4614356508342308,0,0
15.50061285035863,0.5693669595614007,0,0
16.39798536980959,0.7072019717738117,0,0
17.85064564096577,0.5177488672636904,0,0
17.053055794269078,0.5492489045986246,0,0
15.912296293670057,0.3646761613830182,0,0
16.928661243352472,0.21115996310536964,0,0
15.484696724221944,0.2869584419341916,0,0
17.484468276761856,0.4246715300944879,0,0
18.42365851555997,0.3601261163112661,0,0
11.841491082984259,0.20230728206998663,0,0
14.656444023598713,0.32776855902653396,0,0
17.90921818076484,0.26102702787997617,0,0
16.471485605461098,0.2850029660001956,0,0
17.101738122774996,0.27032037319078905,0,0
15.56014963993335,0.3739923899319468,0,0
18.392616361359224,0.2570126240983227,0,0
17.574903135498843,0.2603569081844938,0,0
19.27644796375596,0.2395233667933133,0,0
23.345700008084187,0.6713070072267211,0,0
19.101835691724457,0.44720254063014925,0,0
19.62691303441337,0.35728347812500233,0,0
18.496829774294053,0.2355488058293528,0,0
23.448144978070466,0.6333381153990648,0,0
20.598426567161567,0.4253841036836137,0,0
24.30317949002761,0.6543307523816759,0,0
18.750297216238078,0.29982487994120216,0,0
20.120547697727154,0.5335471806665075,0,0
21.787689669112996,0.44021501170746147,0,0
17.16165683359794,0.5676114946190973,0,0
18.71859630092591,0.6276125016627837,0,0
17.24397810100184,0.43892743567066433,0,0
23.05696455713095,0.45652827417239106,0,0
18.22482299794032,0.4079482322373458,0,0
15.156055519320446,0.5199204713431146,0,0
13.000812617116168,0.23527834057167238,0,0
11.993457654463633,0.3461511832463963,0,0
20.221250381199944,0.6319434796680033,0,0
21.421949022175472,0.691044910983709,0,0
20.158665981267568,0.5295262792091245,0,0
17.891606242367494,0.524422717747985,0,0
21.058428334304324,0.6272159761001782,0,0
19.857265672502315,0.5540210342648918,0,0
19.87794032802958,0.6257434488111024,0,0
16.177325826762864,0.4111670172800797,0,0
15.347436696439967,0.5469289315975748,0,0
22.878629585757217,0.7127730917857997,0,0
19.62808588095686,0.6073455915816249,0,0
19.743422562852352,0.5192558856813259,0,0
16.22016017889353,0.3544456282480935,0,0
