Iteration,L1_loss,Feature_loss,MS_SSIM,Iter_LR
3700,0.034679707139730453,-1,0.10154426097869873,0.0001
3800,0.03494798392057419,-1,0.1021152138710022,0.0001
3900,0.03456800803542137,-1,0.10196125507354736,0.0001
4000,0.033029697835445404,-1,0.09853458404541016,0.0001
4100,0.03369607776403427,-1,0.09789383411407471,0.0001
4200,0.0331321619451046,-1,0.09813559055328369,0.0001
4300,0.03245344012975693,-1,0.09648162126541138,0.0001
4400,0.033056631684303284,-1,0.09799575805664062,0.0001
4500,0.03362637013196945,-1,0.09562879800796509,0.0001
4600,0.03133189678192139,-1,0.09475857019424438,0.0001
4700,0.031892694532871246,-1,0.0949716567993164,0.0001
4800,0.030382424592971802,-1,0.09301257133483887,0.0001
4900,0.031914591789245605,-1,0.09550052881240845,0.0001
5000,0.030832184478640556,-1,0.09240180253982544,0.0001
5100,0.030123092234134674,-1,0.0922539234161377,0.0001
5200,0.031136101111769676,-1,0.09369015693664551,0.0001
5300,0.029211562126874924,-1,0.09051692485809326,0.0001
5400,0.029158636927604675,-1,0.09058284759521484,0.0001
5500,0.029232008382678032,-1,0.0901188850402832,0.0001
5600,0.02876182459294796,-1,0.0894477367401123,0.0001
5700,0.028006166219711304,-1,0.08867287635803223,0.0001
5800,0.027977924793958664,-1,0.08790403604507446,0.0001
5900,0.027601148933172226,-1,0.08730089664459229,0.0001
6000,0.027210935950279236,-1,0.08711463212966919,0.0001
6100,0.02810623310506344,-1,0.08711463212966919,0.0001
6200,0.026638329029083252,-1,0.08767664432525635,0.0001
6300,0.026950638741254807,-1,0.08610278367996216,0.0001
6400,0.02689824067056179,-1,0.08595860004425049,0.0001
6500,0.02710411511361599,-1,0.08733475208282471,0.0001
6600,0.025955436751246452,-1,0.08617210388183594,0.0001
6700,0.026418283581733704,-1,0.0849372148513794,0.0001
6800,0.0250653475522995,-1,0.08340597152709961,0.0001
6900,0.02387872338294983,-1,0.08269834518432617,0.0001
7000,0.02443796396255493,-1,0.0827065110206604,0.0001
7100,0.024373751133680344,-1,0.08456432819366455,0.0001
7200,0.025287557393312454,-1,0.08187681436538696,0.0001
7300,0.02369087003171444,-1,0.0815730094909668,0.0001
7400,0.02342895232141018,-1,0.08121764659881592,0.0001
7500,0.024750158190727234,-1,0.08310729265213013,0.0001
7600,0.023165687918663025,-1,0.08069831132888794,0.0001
7700,0.02390493080019951,-1,0.08141183853149414,0.0001
7800,0.023939207196235657,-1,0.08117258548736572,0.0001
7900,0.02766825258731842,-1,0.0813894271850586,0.0001
8000,0.024309191852808,-1,0.07993131875991821,0.0001
8100,0.024131357669830322,-1,0.0801575779914856,0.0001
8200,0.02345937490463257,-1,0.08033990859985352,0.0001
8300,0.02384568378329277,-1,0.07874041795730591,0.0001
8400,0.023353254422545433,-1,0.07917308807373047,0.0001
8500,0.02274235710501671,-1,0.07877784967422485,0.0001
8600,0.02214920148253441,-1,0.07687169313430786,0.0001
8700,0.02245768904685974,-1,0.07750684022903442,0.0001
8800,0.02308962121605873,-1,0.0773305892944336,0.0001
8900,0.022321036085486412,-1,0.07742536067962646,0.0001
9000,0.02200535498559475,-1,0.07548928260803223,0.0001
9100,0.02198491059243679,-1,0.07514363527297974,0.0001
9200,0.021916111931204796,-1,0.07508933544158936,0.0001
9300,0.02158120647072792,-1,0.0759919285774231,0.0001
9400,0.021826203912496567,-1,0.07592344284057617,0.0001
9500,0.02070234715938568,-1,0.07400321960449219,0.0001
9600,0.021163374185562134,-1,0.07363474369049072,0.0001
9700,0.022649869322776794,-1,0.0740361213684082,0.0001
9800,0.021024800837039948,-1,0.07398349046707153,0.0001
9900,0.02075967751443386,-1,0.0732184648513794,0.0001
10000,0.02196752093732357,-1,0.07303869724273682,0.0001
10100,0.020651791244745255,-1,0.07256841659545898,0.0001
10200,0.020401768386363983,-1,0.07269620895385742,0.0001
10300,0.02149319276213646,-1,0.07248067855834961,0.0001
10400,0.02051033079624176,-1,0.07258045673370361,0.0001
10500,0.0228828564286232,-1,0.0729372501373291,0.0001
10600,0.022054320201277733,-1,0.07221847772598267,0.0001
10700,0.019481483846902847,-1,0.07098197937011719,0.0001
10800,0.02170238457620144,-1,0.07122212648391724,0.0001
10900,0.020034613087773323,-1,0.07102161645889282,0.0001
11000,0.020026853308081627,-1,0.07102322578430176,0.0001
11100,0.02115566097199917,-1,0.07129526138305664,0.0001
11200,0.01994137279689312,-1,0.07049572467803955,0.0001
11300,0.019488884136080742,-1,0.06991851329803467,0.0001
11400,0.021272679790854454,-1,0.0701373815536499,0.0001
11500,0.02012161910533905,-1,0.06923210620880127,0.0001
11600,0.020469097420573235,-1,0.06900715827941895,0.0001
11700,0.020676027983427048,-1,0.06917738914489746,0.0001
11800,0.02033744379878044,-1,0.06864196062088013,0.0001
11900,0.01994684338569641,-1,0.0686182975769043,0.0001
12000,0.019875021651387215,-1,0.06897890567779541,0.0001
12100,0.02099383994936943,-1,0.06907761096954346,0.0001
12200,0.020255891606211662,-1,0.06869745254516602,0.0001
12300,0.019229169934988022,-1,0.06792032718658447,0.0001
12400,0.02126399800181389,-1,0.06782019138336182,0.0001
12500,0.019946422427892685,-1,0.06774526834487915,0.0001
12600,0.02010059542953968,-1,0.0671689510345459,0.0001
12700,0.019618187099695206,-1,0.06738471984863281,0.0001
12800,0.020238064229488373,-1,0.06726294755935669,0.0001
12900,0.01892598532140255,-1,0.0664898157119751,0.0001
13000,0.019015293568372726,-1,0.06727337837219238,0.0001
13100,0.019678866490721703,-1,0.06681108474731445,0.0001
13200,0.018250003457069397,-1,0.06566107273101807,0.0001
13300,0.020690806210041046,-1,0.06607848405838013,0.0001
13400,0.018857542425394058,-1,0.06546461582183838,0.0001
13500,0.019572507590055466,-1,0.06551343202590942,0.0001
13600,0.018181614577770233,-1,0.06500530242919922,0.0001
13700,0.01832772046327591,-1,0.06519126892089844,0.0001
13800,0.018221473321318626,-1,0.0648050308227539,0.0001
13900,0.01895171031355858,-1,0.06443506479263306,0.0001
14000,0.019491048529744148,-1,0.06591379642486572,0.0001
14100,0.019760994240641594,-1,0.06490325927734375,0.0001
14200,0.019156688824295998,-1,0.06421017646789551,0.0001
14300,0.017820728942751884,-1,0.06393176317214966,0.0001
14400,0.018742186948657036,-1,0.06491857767105103,0.0001
14500,0.018725963309407234,-1,0.06499147415161133,0.0001
14600,0.018613465130329132,-1,0.0648266077041626,0.0001
14700,0.01857921853661537,-1,0.06452709436416626,0.0001
14800,0.018689610064029694,-1,0.06366872787475586,0.0001
14900,0.017880521714687347,-1,0.06325376033782959,0.0001
15000,0.017850730568170547,-1,0.06328248977661133,0.0001
15100,0.018515095114707947,-1,0.0636022686958313,0.0001
15200,0.018486712127923965,-1,0.06313490867614746,0.0001
15300,0.018488120287656784,-1,0.06310063600540161,0.0001
15400,0.019399072974920273,-1,0.06252127885818481,0.0001
15500,0.017887819558382034,-1,0.06276065111160278,0.0001
15600,0.017860490828752518,-1,0.06303226947784424,0.0001
15700,0.018332144245505333,-1,0.06312233209609985,0.0001
15800,0.018085090443491936,-1,0.06345635652542114,0.0001
15900,0.018543390557169914,-1,0.06263095140457153,0.0001
16000,0.01685214415192604,-1,0.06122875213623047,0.0001
16100,0.02045205608010292,-1,0.062148869037628174,0.0001
16200,0.018159169703722,-1,0.062339186668395996,0.0001
16300,0.018165873363614082,-1,0.06159210205078125,0.0001
16400,0.017985742539167404,-1,0.0622713565826416,0.0001
16500,0.01838848553597927,-1,0.06268119812011719,0.0001
16600,0.016983356326818466,-1,0.06080585718154907,0.0001
16700,0.017340756952762604,-1,0.060923218727111816,0.0001
16800,0.019437601789832115,-1,0.06112658977508545,0.0001
16900,0.021192114800214767,-1,0.06168609857559204,0.0001
17000,0.017651313915848732,-1,0.06107836961746216,0.0001
17100,0.018662547692656517,-1,0.06205326318740845,0.0001
17200,0.018569529056549072,-1,0.061214447021484375,0.0001
17300,0.017318427562713623,-1,0.0608595609664917,0.0001
17400,0.0165568757802248,-1,0.05999040603637695,0.0001
17500,0.019101707264780998,-1,0.06034189462661743,0.0001
17600,0.017528492957353592,-1,0.06020689010620117,0.0001
17700,0.017690196633338928,-1,0.05999040603637695,0.0001
17800,0.017308393493294716,-1,0.06037783622741699,0.0001
17900,0.01678317040205002,-1,0.05943453311920166,0.0001
18000,0.017150728031992912,-1,0.06009036302566528,0.0001
18100,0.019014224410057068,-1,0.06020081043243408,0.0001
18200,0.017517713829874992,-1,0.05922418832778931,0.0001
18300,0.017469730228185654,-1,0.059891581535339355,0.0001
18400,0.01810305565595627,-1,0.05964785814285278,0.0001
18500,0.017864257097244263,-1,0.059189438819885254,0.0001
18600,0.018811538815498352,-1,0.05897188186645508,0.0001
18700,0.018120570108294487,-1,0.05944854021072388,0.0001
18800,0.016934959217905998,-1,0.058736324310302734,0.0001
18900,0.01683908700942993,-1,0.05860769748687744,0.0001
19000,0.01865139603614807,-1,0.058995842933654785,0.0001
19100,0.018544135615229607,-1,0.05985414981842041,0.0001
19200,0.016429275274276733,-1,0.05814391374588013,0.0001
19300,0.016266819089651108,-1,0.05839979648590088,0.0001
19400,0.016883138567209244,-1,0.05801093578338623,0.0001
19500,0.01731513813138008,-1,0.05865013599395752,0.0001
19600,0.016291670501232147,-1,0.05789816379547119,0.0001
19700,0.016530998051166534,-1,0.05749994516372681,0.0001
19800,0.01721075549721718,-1,0.05781280994415283,0.0001
19900,0.018228501081466675,-1,0.05778580904006958,0.0001
20000,0.016676556318998337,-1,0.057442665100097656,0.0001
20100,0.01640186458826065,-1,0.05716121196746826,0.0001
20200,0.015804287046194077,-1,0.057360172271728516,0.0001
20300,0.017062455415725708,-1,0.05756545066833496,0.0001
20400,0.017669610679149628,-1,0.05727154016494751,0.0001
20500,0.016296839341521263,-1,0.0567094087600708,0.0001
20600,0.01584603078663349,-1,0.056681692600250244,0.0001
20700,0.016651280224323273,-1,0.0567663311958313,0.0001
20800,0.017760835587978363,-1,0.05711996555328369,0.0001
20900,0.015623620711266994,-1,0.05612450838088989,0.0001
21000,0.017184585332870483,-1,0.057390809059143066,0.0001
21100,0.017291545867919922,-1,0.05658465623855591,0.0001
21200,0.015522502362728119,-1,0.05598479509353638,0.0001
21300,0.01568588614463806,-1,0.05595886707305908,0.0001
21400,0.017061330378055573,-1,0.05664694309234619,0.0001
21500,0.01648307591676712,-1,0.05610764026641846,0.0001
21600,0.01791885308921337,-1,0.05634963512420654,0.0001
21700,0.017127858474850655,-1,0.05587935447692871,0.0001
21800,0.016734519973397255,-1,0.05578923225402832,0.0001
21900,0.016589025035500526,-1,0.05596238374710083,0.0001
22000,0.01585293561220169,-1,0.05537205934524536,0.0001
22100,0.01602388545870781,-1,0.055266737937927246,0.0001
22200,0.01612616889178753,-1,0.054906487464904785,0.0001
22300,0.016512084752321243,-1,0.0555456280708313,0.0001
22400,0.016716662794351578,-1,0.05540645122528076,0.0001
22500,0.01679270900785923,-1,0.055261850357055664,0.0001
22600,0.015767857432365417,-1,0.05540955066680908,0.0001
22700,0.01543329656124115,-1,0.054500699043273926,0.0001
22800,0.015284894034266472,-1,0.054307758808135986,0.0001
22900,0.015395436435937881,-1,0.05459052324295044,0.0001
23000,0.01650254800915718,-1,0.054843008518218994,0.0001
23100,0.01490066759288311,-1,0.054219603538513184,0.0001
23200,0.015235885977745056,-1,0.05428129434585571,0.0001
23300,0.015330642461776733,-1,0.054260075092315674,0.0001
23400,0.01562448125332594,-1,0.05444461107254028,0.0001
23500,0.014856572262942791,-1,0.05405455827713013,0.0001
23600,0.015195025131106377,-1,0.05387765169143677,0.0001
23700,0.015955431386828423,-1,0.054799675941467285,0.0001
23800,0.016503188759088516,-1,0.05444133281707764,0.0001
23900,0.01552356593310833,-1,0.05364120006561279,0.0001
24000,0.015315679833292961,-1,0.053516924381256104,0.0001
24100,0.015568569302558899,-1,0.053662896156311035,0.0001
24200,0.015810664743185043,-1,0.05352813005447388,0.0001
24300,0.014943774789571762,-1,0.05326277017593384,0.0001
24400,0.0173635296523571,-1,0.054712772369384766,0.0001
24500,0.015160460025072098,-1,0.05324089527130127,0.0001
24600,0.017246799543499947,-1,0.053403496742248535,0.0001
24700,0.01476744469255209,-1,0.05288130044937134,0.0001
24800,0.014867994002997875,-1,0.052723050117492676,0.0001
24900,0.017018627375364304,-1,0.053185224533081055,0.0001
25000,0.016309626400470734,-1,0.052838802337646484,0.0001
25100,0.01572434976696968,-1,0.05308055877685547,0.0001
25200,0.01526835560798645,-1,0.05316174030303955,0.0001
25300,0.01440882682800293,-1,0.0523565411567688,0.0001
25400,0.015163630247116089,-1,0.05291706323623657,0.0001
25500,0.015903793275356293,-1,0.0530933141708374,0.0001
25600,0.015011060051620007,-1,0.05261427164077759,0.0001
25700,0.016069475561380386,-1,0.05288839340209961,0.0001
25800,0.015047553926706314,-1,0.05250227451324463,0.0001
25900,0.01690443977713585,-1,0.053479671478271484,0.0001
26000,0.014704051427543163,-1,0.05201005935668945,0.0001
26100,0.015819551423192024,-1,0.05218005180358887,0.0001
26200,0.01603560708463192,-1,0.052077651023864746,0.0001
26300,0.014968636445701122,-1,0.05232691764831543,0.0001
26400,0.015991732478141785,-1,0.053020477294921875,0.0001
26500,0.015376838855445385,-1,0.052027344703674316,0.0001
26600,0.01604914851486683,-1,0.05202847719192505,0.0001
26700,0.015815747901797295,-1,0.052407264709472656,0.0001
26800,0.015517744235694408,-1,0.051963627338409424,0.0001
26900,0.014910752885043621,-1,0.052141785621643066,0.0001
27000,0.015035863034427166,-1,0.05202561616897583,0.0001
27100,0.014652624726295471,-1,0.051415085792541504,0.0001
27200,0.015674395486712456,-1,0.05179482698440552,0.0001
27300,0.015157027170062065,-1,0.05182600021362305,0.0001
27400,0.017246363684535027,-1,0.05133086442947388,0.0001
27500,0.014762180857360363,-1,0.05089998245239258,0.0001
27600,0.014706751331686974,-1,0.0511397123336792,0.0001
27700,0.014826084487140179,-1,0.0507546067237854,0.0001
27800,0.015408126637339592,-1,0.051164984703063965,0.0001
27900,0.01478673331439495,-1,0.05081629753112793,0.0001
28000,0.014871664345264435,-1,0.05077469348907471,0.0001
28100,0.014719197526574135,-1,0.051362574100494385,0.0001
28200,0.01647350750863552,-1,0.05095326900482178,0.0001
28300,0.01488439179956913,-1,0.05047321319580078,0.0001
28400,0.01464284211397171,-1,0.050556182861328125,0.0001
28500,0.0156962089240551,-1,0.05048990249633789,0.0001
28600,0.01528884842991829,-1,0.0504380464553833,0.0001
28700,0.01500510424375534,-1,0.050491929054260254,0.0001
28800,0.01645001582801342,-1,0.05142313241958618,0.0001
28900,0.014784738421440125,-1,0.05026942491531372,0.0001
29000,0.015442519448697567,-1,0.05025053024291992,0.0001
29100,0.015535342507064342,-1,0.05058443546295166,0.0001
29200,0.014420242980122566,-1,0.050203800201416016,0.0001
29300,0.014220325276255608,-1,0.04982805252075195,0.0001
29400,0.015237277373671532,-1,0.0499950647354126,0.0001
29500,0.014621848240494728,-1,0.05015766620635986,0.0001
29600,0.013899977318942547,-1,0.049678921699523926,0.0001
29700,0.015865899622440338,-1,0.050605058670043945,0.0001
29800,0.015456251800060272,-1,0.04974377155303955,0.0001
29900,0.014797378331422806,-1,0.049366533756256104,0.0001
30000,0.014887998811900616,-1,0.04971820116043091,0.0001
30100,0.014413751661777496,-1,0.049119770526885986,0.0001
30200,0.014680026099085808,-1,0.04971957206726074,0.0001
30300,0.015169571153819561,-1,0.04952287673950195,0.0001
30400,0.014435349963605404,-1,0.049112796783447266,0.0001
30500,0.015888091176748276,-1,0.05072146654129028,0.0001
30600,0.015290116891264915,-1,0.05022531747817993,0.0001
30700,0.01478611957281828,-1,0.050121307373046875,0.0001
30800,0.014956358820199966,-1,0.04954516887664795,0.0001
30900,0.014424838125705719,-1,0.04907876253128052,0.0001
31000,0.013730171136558056,-1,0.04864048957824707,0.0001
31100,0.0148471649736166,-1,0.048944294452667236,0.0001
31200,0.014399457722902298,-1,0.049103379249572754,0.0001
31300,0.016185063868761063,-1,0.049121856689453125,0.0001
31400,0.014285450801253319,-1,0.04864859580993652,0.0001
31500,0.014257160946726799,-1,0.04867464303970337,0.0001
31600,0.014185108244419098,-1,0.048542797565460205,0.0001
31700,0.01436498761177063,-1,0.04894828796386719,0.0001
31800,0.014271876774728298,-1,0.04876500368118286,0.0001
31900,0.01368335634469986,-1,0.04824233055114746,0.0001
32000,0.016052503138780594,-1,0.04874253273010254,0.0001
32100,0.015237553045153618,-1,0.04956847429275513,0.0001
32200,0.014216753654181957,-1,0.04846459627151489,0.0001
32300,0.014436118304729462,-1,0.048630595207214355,0.0001
32400,0.015946518629789352,-1,0.04858118295669556,0.0001
32500,0.015043295919895172,-1,0.04847460985183716,0.0001
32600,0.015025423839688301,-1,0.04860043525695801,0.0001
32700,0.014514096081256866,-1,0.04856973886489868,0.0001
32800,0.014858955517411232,-1,0.04832947254180908,0.0001
32900,0.01541020255535841,-1,0.04819905757904053,0.0001
33000,0.013775455765426159,-1,0.0479884147644043,0.0001
33100,0.014631044119596481,-1,0.048140525817871094,0.0001
33200,0.014414745382964611,-1,0.04784107208251953,0.0001
33300,0.014082315377891064,-1,0.04768049716949463,0.0001
33400,0.013905058614909649,-1,0.04777181148529053,0.0001
33500,0.015231162309646606,-1,0.04822474718093872,0.0001
33600,0.014956183731555939,-1,0.049097537994384766,0.0001
33700,0.014111067168414593,-1,0.048049747943878174,0.0001
33800,0.013856140896677971,-1,0.04779154062271118,0.0001
33900,0.015084760263562202,-1,0.04737532138824463,0.0001
34000,0.014768023043870926,-1,0.047367632389068604,0.0001
34100,0.014533616602420807,-1,0.04771995544433594,0.0001
34200,0.014340724796056747,-1,0.04773271083831787,0.0001
34300,0.013952245935797691,-1,0.047424912452697754,0.0001
34400,0.014077194035053253,-1,0.047145962715148926,0.0001
34500,0.014906296506524086,-1,0.047222137451171875,0.0001
34600,0.014390051364898682,-1,0.047134220600128174,0.0001
34700,0.014937832951545715,-1,0.04753047227859497,0.0001
34800,0.01445081364363432,-1,0.0472448468208313,0.0001
34900,0.01417017262428999,-1,0.047604143619537354,0.0001
35000,0.014193522743880749,-1,0.04743456840515137,0.0001
35100,0.014824025332927704,-1,0.04781389236450195,0.0001
35200,0.014138865284621716,-1,0.04715406894683838,0.0001
35300,0.014342894777655602,-1,0.047026991844177246,0.0001
35400,0.013601340353488922,-1,0.046465158462524414,0.0001
35500,0.01461319625377655,-1,0.04671365022659302,0.0001
35600,0.013980797491967678,-1,0.04649621248245239,0.0001
35700,0.01399801205843687,-1,0.046310245990753174,0.0001
35800,0.013768460601568222,-1,0.04634964466094971,0.0001
35900,0.014919440262019634,-1,0.04727292060852051,0.0001
36000,0.014238061383366585,-1,0.046563684940338135,0.0001
36100,0.013523506000638008,-1,0.046551525592803955,0.0001
36200,0.013771213591098785,-1,0.0465126633644104,0.0001
36300,0.014401237480342388,-1,0.047120869159698486,0.0001
36400,0.015419530682265759,-1,0.04681980609893799,0.0001
36500,0.014202463440597057,-1,0.046498119831085205,0.0001
36600,0.015765231102705002,-1,0.04662686586380005,0.0001
36700,0.01492394506931305,-1,0.0467568039894104,0.0001
36800,0.013602550141513348,-1,0.04620516300201416,0.0001
36900,0.014316387474536896,-1,0.04596352577209473,0.0001
37000,0.013719215989112854,-1,0.0463557243347168,0.0001
37100,0.014526255428791046,-1,0.046404361724853516,0.0001
37200,0.013382470235228539,-1,0.0458221435546875,0.0001
37300,0.01487723644822836,-1,0.04612213373184204,0.0001
37400,0.013415331952273846,-1,0.045844197273254395,0.0001
37500,0.0133145060390234,-1,0.04576236009597778,0.0001
37600,0.014417989179491997,-1,0.04570960998535156,0.0001
37700,0.014784674160182476,-1,0.045896828174591064,0.0001
37800,0.013555745594203472,-1,0.045468926429748535,0.0001
37900,0.013756963424384594,-1,0.04541260004043579,0.0001
38000,0.014403222128748894,-1,0.04562568664550781,0.0001
38100,0.014684878289699554,-1,0.04597693681716919,0.0001
38200,0.013517379760742188,-1,0.045790255069732666,0.0001
38300,0.014060801826417446,-1,0.0453643798828125,0.0001
38400,0.015097945928573608,-1,0.045796990394592285,0.0001
38500,0.013315891847014427,-1,0.0451090931892395,0.0001
38600,0.013480335474014282,-1,0.04555618762969971,0.0001
38700,0.014152079820632935,-1,0.045855164527893066,0.0001
38800,0.013608932495117188,-1,0.045491576194763184,0.0001
38900,0.014424819499254227,-1,0.046378374099731445,0.0001
39000,0.013900505378842354,-1,0.045378923416137695,0.0001
39100,0.013547017239034176,-1,0.04516136646270752,0.0001
39200,0.013423418626189232,-1,0.04506981372833252,0.0001
39300,0.013431007973849773,-1,0.0452876091003418,0.0001
39400,0.013933412730693817,-1,0.045323729515075684,0.0001
39500,0.014000747352838516,-1,0.04590111970901489,0.0001
39600,0.013760010711848736,-1,0.045040905475616455,0.0001
39700,0.014703139662742615,-1,0.04488861560821533,0.0001
39800,0.01550748199224472,-1,0.044907212257385254,0.0001
39900,0.014047933742403984,-1,0.04521667957305908,0.0001
40000,0.013375261798501015,-1,0.044808924198150635,0.0001
40100,0.01348868291825056,-1,0.044805049896240234,0.0001
40200,0.014200747013092041,-1,0.04543876647949219,0.0001
40300,0.014272620901465416,-1,0.044731974601745605,0.0001
40400,0.014280825853347778,-1,0.044725656509399414,0.0001
40500,0.014761323109269142,-1,0.045507729053497314,0.0001
40600,0.013537267223000526,-1,0.04455864429473877,0.0001
40700,0.012714451178908348,-1,0.04420715570449829,0.0001
40800,0.01456645131111145,-1,0.04480630159378052,0.0001
40900,0.01434318907558918,-1,0.046062350273132324,0.0001
41000,0.01480838656425476,-1,0.04500681161880493,0.0001
41100,0.01361607201397419,-1,0.04496031999588013,0.0001
41200,0.013733534142374992,-1,0.04448777437210083,0.0001
41300,0.013509194366633892,-1,0.04462015628814697,0.0001
41400,0.013505926355719566,-1,0.044281840324401855,0.0001
41500,0.013580353930592537,-1,0.0448683500289917,0.0001
41600,0.01371985487639904,-1,0.044270336627960205,0.0001
41700,0.013208253309130669,-1,0.0441819429397583,0.0001
41800,0.013937133364379406,-1,0.04408276081085205,0.0001
41900,0.014593541622161865,-1,0.04421263933181763,0.0001
42000,0.014620739966630936,-1,0.044831275939941406,0.0001
42100,0.013466887176036835,-1,0.044268131256103516,0.0001
42200,0.014721515588462353,-1,0.04428130388259888,0.0001
42300,0.013491366058588028,-1,0.04425525665283203,0.0001
42400,0.013234464451670647,-1,0.04372596740722656,0.0001
42500,0.014060686342418194,-1,0.04421311616897583,0.0001
42600,0.013903128914535046,-1,0.04391700029373169,0.0001
42700,0.012616392225027084,-1,0.04357630014419556,0.0001
42800,0.013825523667037487,-1,0.04378795623779297,0.0001
42900,0.013145701959729195,-1,0.043634653091430664,0.0001
43000,0.014476119540631771,-1,0.044692158699035645,0.0001
43100,0.013596544973552227,-1,0.044594407081604004,0.0001
43200,0.014464105479419231,-1,0.04402494430541992,0.0001
43300,0.015106484293937683,-1,0.04387027025222778,0.0001
43400,0.013666801154613495,-1,0.043524742126464844,0.0001
43500,0.013948285952210426,-1,0.04366570711135864,0.0001
43600,0.013377558439970016,-1,0.0442044734954834,0.0001
43700,0.014087027870118618,-1,0.043371498584747314,0.0001
43800,0.01446502935141325,-1,0.04380059242248535,0.0001
43900,0.014425776898860931,-1,0.043898701667785645,0.0001
44000,0.013610590249300003,-1,0.043738365173339844,0.0001
44100,0.012989908456802368,-1,0.04319000244140625,0.0001
44200,0.014212591573596,-1,0.04339802265167236,0.0001
44300,0.013672195374965668,-1,0.04378807544708252,0.0001
44400,0.013335252180695534,-1,0.0430607795715332,0.0001
44500,0.014278031885623932,-1,0.04419505596160889,0.0001
44600,0.013609031215310097,-1,0.04407864809036255,0.0001
44700,0.014353270642459393,-1,0.0430908203125,0.0001
44800,0.01446622982621193,-1,0.043596744537353516,0.0001
44900,0.013254179619252682,-1,0.043042004108428955,0.0001
45000,0.013390148989856243,-1,0.04294019937515259,0.0001
45100,0.014269508421421051,-1,0.04352283477783203,0.0001
45200,0.013547241687774658,-1,0.043100833892822266,0.0001
45300,0.01327732764184475,-1,0.0433427095413208,0.0001
45400,0.014143019914627075,-1,0.043698132038116455,0.0001
45500,0.013482294045388699,-1,0.04343515634536743,0.0001
45600,0.013637259602546692,-1,0.04328805208206177,0.0001
45700,0.01355920359492302,-1,0.04346132278442383,0.0001
45800,0.013001909479498863,-1,0.04257631301879883,0.0001
45900,0.013273662887513638,-1,0.0424540638923645,0.0001
46000,0.013594142161309719,-1,0.042831480503082275,0.0001
46100,0.013284108601510525,-1,0.042982637882232666,0.0001
46200,0.013411549851298332,-1,0.04355359077453613,0.0001
46300,0.01446712389588356,-1,0.04287528991699219,0.0001
46400,0.014436233788728714,-1,0.042792320251464844,0.0001
46500,0.013135964050889015,-1,0.042705655097961426,0.0001
46600,0.012909136712551117,-1,0.04253053665161133,0.0001
46700,0.012865593656897545,-1,0.042722225189208984,0.0001
46800,0.012860104441642761,-1,0.042697906494140625,0.0001
46900,0.013066466897726059,-1,0.04271376132965088,0.0001
47000,0.013051006011664867,-1,0.04283618927001953,0.0001
47100,0.013589738868176937,-1,0.042901039123535156,0.0001
47200,0.012816458940505981,-1,0.04218447208404541,0.0001
47300,0.0134406303986907,-1,0.04252827167510986,0.0001
47400,0.013997115194797516,-1,0.04264020919799805,0.0001
47500,0.013445882126688957,-1,0.042572021484375,0.0001
47600,0.01495337300002575,-1,0.04268229007720947,0.0001
47700,0.013539313338696957,-1,0.042326927185058594,0.0001
47800,0.014256800524890423,-1,0.042198896408081055,0.0001
47900,0.014766606502234936,-1,0.04231739044189453,0.0001
48000,0.013725738041102886,-1,0.04217350482940674,0.0001
48100,0.012793174013495445,-1,0.04182922840118408,0.0001
