PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
20.25002910843729,0.6345554090190069,0,0
15.182969213101831,0.36577304518688586,0,0
14.147569523976927,0.21458793038288793,0,0
20.944012002903545,0.4202850234790567,0,0
16.342893579793188,0.20512604028634496,0,0
13.05375502950211,0.4999204146439145,0,0
22.47519217092964,0.5568504150770334,0,0
18.739725428093553,0.5198642147190823,0,0
20.31489936573412,0.3992577371471769,0,0
23.600989404548677,0.6265621759028998,0,0
17.584148132050828,0.3919580337093966,0,0
18.150435702383938,0.32872498571546405,0,0
22.73649493576648,0.6957505217669581,0,0
17.902906240764644,0.6234123860746771,0,0
24.838697905291557,0.7444095401480141,0,0
17.9451473739815,0.38028949644422766,0,0
16.29396071404639,0.3873124271480733,0,0
20.912236164300886,0.4755720166375775,0,0
22.079796132402365,0.5665798636004484,0,0
20.53138076767832,0.4828936260546705,0,0
19.574900311204836,0.30322629913220994,0,0
16.344830099766906,0.6355547179894083,0,0
20.569030150951278,0.3246155699951863,0,0
22.256829543950197,0.6096589689784385,0,0
19.011792827741598,0.5794358225171742,0,0
19.29635955684119,0.31800302049376233,0,0
19.145096283731483,0.6034474832596181,0,0
21.841552258245986,0.5484007979155004,0,0
23.3545981829913,0.40087366655347756,0,0
19.564596114713503,0.37397917059391195,0,0
19.375081824828936,0.3846968754556827,0,0
14.184765354250128,0.27323763978936993,0,0
21.096302914766042,0.6689433471395211,0,0
16.624553195420724,0.3568314853018766,0,0
20.724481086803294,0.48891995363376806,0,0
15.015590051857135,0.5626470511895109,0,0
17.221029813242097,0.4727673562697971,0,0
21.97232549284746,0.6318252785285017,0,0
18.697316359877526,0.6494319542823712,0,0
16.979843592843515,0.40873528814170096,0,0
21.858050744840853,0.4190545574894609,0,0
23.566852624204707,0.6639324859326129,0,0
21.600451297415987,0.6068388163511995,0,0
17.746321917989608,0.48199966181785764,0,0
22.759782100894533,0.6192779614401244,0,0
18.716869510769595,0.5497272685096074,0,0
21.172785538213887,0.6677905478284604,0,0
20.098871646385824,0.48357057226668076,0,0
14.555924825158908,0.19379180294180656,0,0
23.858216758352867,0.5917508161829151,0,0
