PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
1.1481949614438793,0.18028874502965345,0,0
0.9967978694406926,0.1856608677219077,0,0
1.834596397264079,0.2753657685459068,0,0
0.842795950445754,0.1477810667841113,0,0
1.123311537206118,0.20032418279071584,0,0
1.9561662075921395,0.304557288688395,0,0
0.6031330311942289,0.11167977095682878,0,0
1.02073482610989,0.17607483552230427,0,0
0.48631609318372543,0.09080577515188182,0,0
0.38874592614027403,0.07682328127481922,0,0
