PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
21.21349820742397,0.8206708501729981,0,0
22.03371394704409,0.8543991197002624,0,0
25.681306447903168,0.9463156493217783,0,0
28.65959019660159,0.9357131343303634,0,0
25.167853882032375,0.8384806640670402,0,0
20.485644787275067,0.5092104851845959,0,0
21.167723779895347,0.35732569212016085,0,0
21.88812288528649,0.4864404744056901,0,0
26.872676350322546,0.8069939723714777,0,0
24.368701330782958,0.6886429049736197,0,0
15.840354919279084,0.2621299591907506,0,0
18.056505992493292,0.5855041931876798,0,0
24.364994951842448,0.6420790099049548,0,0
20.373802326397122,0.4481942085387889,0,0
21.15960579486498,0.5108759293245442,0,0
22.579801199993227,0.6036498130687346,0,0
21.70861959929478,0.49084963091548084,0,0
19.245728001833196,0.34987182321570826,0,0
22.34637132248863,0.6212307566956462,0,0
20.080741628794712,0.6830306430304858,0,0
21.88004838075901,0.6356681990153988,0,0
20.253674896480245,0.6775997581868739,0,0
21.601900345443457,0.6029716282005047,0,0
16.95935706273383,0.6537220753369927,0,0
25.726145662376364,0.7660978561415931,0,0
29.44462324516127,0.843806214018816,0,0
29.279336102357654,0.8976385741269635,0,0
25.8322139151798,0.7862397581799438,0,0
28.426377890150096,0.81672126743638,0,0
28.201503220075224,0.9162003087993668,0,0
29.31609120519078,0.912021340299353,0,0
20.876553017080326,0.6238584841236826,0,0
27.659995432539837,0.8429001227826244,0,0
30.24683936746715,0.8735226652554257,0,0
20.30111776663653,0.7238907734814698,0,0
13.491390981632039,0.2592618438976797,0,0
19.688666990761995,0.5688526013405152,0,0
16.483397051619086,0.5415721740582845,0,0
15.589784632465829,0.6087380808914927,0,0
18.648409955620096,0.5900873785787543,0,0
23.476246760745298,0.7023155004966263,0,0
17.255056869139622,0.599350491385618,0,0
19.284273839917383,0.5300038342650021,0,0
17.192911286150544,0.5551804803113523,0,0
13.77119804323238,0.4107081359517362,0,0
15.876498988852639,0.5436137192603637,0,0
16.39971954428123,0.5817275101918478,0,0
14.772971106646391,0.6215954357005206,0,0
15.54358999847808,0.5953818201012651,0,0
16.041002193536066,0.3985206906804506,0,0
