PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
20.490229075153813,0.8245041332002865,0,0
21.474870214319353,0.8583514116706364,0,0
26.160485230811577,0.9498401322617006,0,0
28.81119687253669,0.9395474065704489,0,0
25.74733727067661,0.8529881882928144,0,0
21.10188009594858,0.5389940353829396,0,0
22.398732758602478,0.38564201179568586,0,0
22.83579448502404,0.5149826941571032,0,0
27.116874282922723,0.817967603889363,0,0
25.34893129218911,0.7213989792834236,0,0
16.436345278338525,0.29130558070464074,0,0
18.25709063193966,0.6113776660002364,0,0
24.809343839566264,0.6624557284511877,0,0
21.102192511119004,0.48140498522420083,0,0
21.886923809787607,0.5367551810532761,0,0
23.338927084347212,0.6265786492943751,0,0
22.37839371733478,0.5159992205373883,0,0
20.031362597790118,0.37967573057822035,0,0
23.142294631897734,0.6565297987226929,0,0
20.983982602456436,0.7153517666173176,0,0
22.286850478429876,0.6521628293379984,0,0
21.725760983518438,0.7196303291892313,0,0
21.944634450646188,0.647754378915777,0,0
18.681519602510328,0.681035537471525,0,0
26.854444529346196,0.7781801445467628,0,0
29.679760566796514,0.8499965249253195,0,0
30.125114421139205,0.9091638565138082,0,0
26.08971868936489,0.7961012193368849,0,0
28.805850306184535,0.8268117222007354,0,0
28.127871981173907,0.9208188539076553,0,0
30.07801320393344,0.9237534438892623,0,0
20.823638370306075,0.6175590760618165,0,0
29.116668880261358,0.8657214248640202,0,0
30.619537713978275,0.8777845610311742,0,0
20.49141629338782,0.7093003436279232,0,0
14.477933757041331,0.2966850996826875,0,0
20.892578016778764,0.6312293680737658,0,0
17.660444869572142,0.5831186789253076,0,0
16.685357658693704,0.6453805536282389,0,0
19.959873841635144,0.6268165869526493,0,0
24.411201842766403,0.7320118032947502,0,0
18.443544403657594,0.6312985975827877,0,0
20.161890918444286,0.5611719901059509,0,0
17.687787690268483,0.5854991877082246,0,0
14.838523226225778,0.46533014609176543,0,0
16.56585213007635,0.577854473860437,0,0
17.583701160436608,0.6180151625974425,0,0
15.739637374685655,0.6586181406086579,0,0
16.811138723068876,0.6271081992058468,0,0
17.137058264501373,0.4195338816295037,0,0
