PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
21.028721476391716,0.8181494446866536,0,0
21.910045342834703,0.8531023439299622,0,0
25.728817492479756,0.9455986272453787,0,0
28.539582582502373,0.934259796099865,0,0
25.08142399074915,0.834029223241425,0,0
20.295463220358464,0.5005746775254593,0,0
21.017033416864667,0.35307951161495615,0,0
21.664871436312403,0.4784229078023768,0,0
26.747212896690726,0.8034780590868785,0,0
24.22402080383354,0.6811364452226886,0,0
15.665237082100901,0.2541959044873449,0,0
17.959484203930383,0.5769791564907861,0,0
24.23363055440692,0.6351558870746917,0,0
20.139675396807828,0.43679884813162023,0,0
20.940304024148567,0.5004492196322166,0,0
22.35593592030897,0.595328505400813,0,0
21.508448449702765,0.4809776019527845,0,0
19.09083111527197,0.34318335427002217,0,0
22.213299308825256,0.6132064028720653,0,0
19.880870350188683,0.6761084834985192,0,0
21.90748227103827,0.6336772146566635,0,0
20.046317860200418,0.6703567517105453,0,0
21.515532984609273,0.5965093849726304,0,0
16.668020100392642,0.6475488724461584,0,0
25.45107601237488,0.7625112329543002,0,0
29.26093242360121,0.8406020502079389,0,0
29.12052446553759,0.8935538348593038,0,0
25.68988366226109,0.78325319827782,0,0
28.368521087642367,0.8147696716728569,0,0
28.14997765234417,0.9150664298165195,0,0
29.145679137108957,0.9095397563520011,0,0
20.880768747960676,0.6192385351969419,0,0
27.424580631271063,0.8380788894258716,0,0
30.23701188719492,0.8716454837386137,0,0
20.249769959390676,0.7216031428619,0,0
13.330649045897637,0.2527165101584707,0,0
19.37877470822728,0.5513110092666133,0,0
16.276137380100902,0.5321380209481629,0,0
15.407825193330984,0.6004101987169776,0,0
18.449860865643803,0.5818576436213448,0,0
23.234509138439158,0.692986036179463,0,0
17.03438065749674,0.5906002997527706,0,0
19.132664494488438,0.5208974951383635,0,0
17.059054839191905,0.5450565380599026,0,0
13.591760738469867,0.4013033333736425,0,0
15.716540929652723,0.5355606370459985,0,0
16.222392326951066,0.573960190794813,0,0
14.687586142272213,0.6157523566299009,0,0
15.37129585215327,0.5889948428048365,0,0
15.95133112574883,0.39697222643220226,0,0
