PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
21.472230601210136,0.8225842112021541,0,0
22.2964445258678,0.8568116182734093,0,0
25.611157095852562,0.9465291130032732,0,0
28.681566713824616,0.9367837467169111,0,0
25.313917932902914,0.8413199458402464,0,0
20.574164955680658,0.5135584591643481,0,0
21.339400237844718,0.3615751191191128,0,0
22.024205919044874,0.4911414928070701,0,0
26.874690291770847,0.8091173402606938,0,0
24.515048054860742,0.6941196923344615,0,0
15.941418925518594,0.266908098477519,0,0
18.10057097085508,0.5900783038448867,0,0
24.462160233964365,0.6462979133118297,0,0
20.481884831831877,0.4547069778152004,0,0
21.248911642558124,0.516349403888071,0,0
22.694919965633282,0.6083898977872099,0,0
21.77891600566406,0.4957563521241572,0,0
19.35934047576252,0.3547086862498739,0,0
22.39901035003927,0.6234668545250809,0,0
20.18588085830817,0.6854019167351698,0,0
21.97839414299522,0.63877523171417,0,0
20.375343602779623,0.6781847675096863,0,0
21.612168515694034,0.6037903233024888,0,0
17.14618271181691,0.6560824624399282,0,0
25.91827540359972,0.7679284225594293,0,0
29.508997108872983,0.8447963869475353,0,0
29.383063431409646,0.8999538276060561,0,0
25.900860161961678,0.787930814021467,0,0
28.531123883878983,0.8188711978062201,0,0
28.247285068213568,0.9175686304450569,0,0
29.41065355626933,0.9135737833146337,0,0
20.910955926721144,0.6252197112067525,0,0
27.89064366319682,0.8440976319361928,0,0
30.264148120981513,0.8738111648516073,0,0
20.303627243005575,0.7238381237944996,0,0
13.635001918932094,0.26440846958826786,0,0
19.90020357092428,0.5784962423307012,0,0
16.63512627075854,0.5472684069746018,0,0
15.708200542385972,0.6135479261787934,0,0
18.817524781336946,0.5968437261754852,0,0
23.620791492309188,0.707434899267612,0,0
17.38056963771882,0.6044020016654289,0,0
19.36053585533306,0.5351781560577186,0,0
17.23976207522477,0.5602918015816855,0,0
13.88650122093425,0.4179404506630942,0,0
15.98106734122053,0.5489076898012392,0,0
16.525047500977262,0.5841046936326623,0,0
14.822395420969297,0.6227421294610238,0,0
15.668524275405463,0.5998710797991801,0,0
16.16032461553482,0.4010342647921797,0,0
