PSNR,SSIM,Colorfulness_pred,Colorfulness_gt
21.288023288095896,0.8298781785524332,0,0
22.185159178733926,0.8644018665552404,0,0
25.45197657031901,0.9491312642437676,0,0
27.96630593583325,0.9434583671252565,0,0
26.470735205060656,0.8675136092068102,0,0
21.5398353576277,0.5661529636084417,0,0
23.569118899417386,0.41555931938700735,0,0
23.542514671168725,0.5410105183468897,0,0
26.199029711750544,0.8246999095518515,0,0
26.35168719482868,0.7555581233063854,0,0
16.782587107514686,0.32401614290002406,0,0
17.96634687333068,0.6371581962092739,0,0
25.137043886645372,0.6882446737484958,0,0
21.79877882276102,0.5277688386711309,0,0
22.78053620540139,0.5744859292465897,0,0
24.324624776662912,0.6545554818248432,0,0
23.484867297397145,0.5528965861931822,0,0
20.818619152725546,0.4170617208294008,0,0
23.925605275066204,0.709430770255666,0,0
22.052290665342802,0.7668186697992211,0,0
21.801072300556292,0.6500555353860159,0,0
22.826013736074362,0.777084993308094,0,0
22.126221439767523,0.6989204872928029,0,0
19.814033672848907,0.7176930348007233,0,0
26.534292131390824,0.7721371003599594,0,0
29.495036071360516,0.8551413604043625,0,0
30.940016394372623,0.9206180003765523,0,0
26.286759163086085,0.7933946776305162,0,0
29.13079361329851,0.8283845795190227,0,0
27.66313319303302,0.9246213075251504,0,0
30.829518983912862,0.936082120762133,0,0
21.001486025208163,0.6333133954149596,0,0
30.658703641450423,0.8944597819952307,0,0
28.885004471650994,0.8758372040960783,0,0
20.26133324826195,0.7099911968008926,0,0
15.589849137873781,0.3424863457999936,0,0
21.910131671045903,0.7091856714816789,0,0
18.667214066955594,0.6307651784616136,0,0
17.768505764669445,0.6918067936124999,0,0
21.64525107926485,0.6802056245285648,0,0
25.021686979540846,0.7620322346565921,0,0
19.50586707596182,0.6672978337167539,0,0
20.65697486172695,0.5925658371647508,0,0
18.19245345322678,0.6248678647753759,0,0
15.990720289737144,0.5327751918082706,0,0
17.585286820239627,0.6187892580483654,0,0
18.570447559987514,0.6696990780233151,0,0
16.131751919165985,0.7098938411961027,0,0
18.270093747255032,0.6634007306985272,0,0
17.95643872888985,0.42198474123251667,0,0
